# p1 - c1 sync,p1 - c4 sync,p2 - c2 sync,p2 - c5 sync,c1 - p1,c2 - p2,c4 - p1,c5 - p2
<<<<<<< HEAD
35.53581,36.11183,60.32395,60.52184,47.95289,43.39099,47.65797,43.57791
382.51877,73.35377,414.16693,35.26998,25.50507,22.53008,46.06390,45.46499
40.42697,40.36093,61.66410,84.24211,48.07591,71.85602,47.63508,226.97592
38.60807,37.65106,37.39810,37.09006,146.51895,45.15100,147.74394,379.43196
43.63298,42.59396,68.85791,68.62092,45.16006,58.24995,45.82715,233.26707
37.89496,38.87677,39.17503,39.23416,43.93792,44.98196,42.94682,44.48509
59.52692,60.06098,39.77799,39.81590,43.73908,65.36102,43.13087,43.17689
275.92492,254.59790,40.57693,38.77187,44.54088,66.18500,65.64784,46.12899
36.70311,37.28914,36.77011,1274.11294,43.04910,93.88590,42.81402,263.71598
59.37600,187.63113,1068.18986,739.02702,183.69007,22.59398,209.70011,69.62204
94.83504,94.97714,41.76903,1110.06308,45.22610,166.36205,45.60399,86.37094
707.69215,41.06617,49.84093,49.17479,36.04984,44.50893,45.51601,44.52801
35.44116,35.58803,846.68303,846.88401,67.01994,47.41311,66.96606,46.85497
36.46111,35.41613,34.92594,68.72106,50.13299,45.08400,51.22304,44.52586
518.36801,34.67107,34.74784,34.69491,75.94395,60.66298,46.12899,60.61196
44.12699,43.43915,37.03117,36.87000,69.55504,46.09084,70.13917,46.17906
35.75206,37.20903,37.22978,633.67295,45.36319,44.40999,43.89095,75.67096
39.50691,40.20596,35.67100,35.21204,44.91115,43.87403,202.93999,44.15607
65.75918,66.17212,34.76810,34.56998,46.19694,68.32695,45.49694,68.23421
34.93905,35.45403,137.21895,136.24191,53.12300,48.86699,52.35910,49.21007
46.24486,45.86101,908.92196,144.08493,143.35799,24.09196,143.66603,44.83199
36.09896,36.03697,79.99802,78.83596,46.58008,44.94596,46.30399,257.86090
36.28397,36.69310,35.90298,35.36606,65.64903,70.52708,210.46901,47.51396
123.17705,123.48104,38.55991,38.06186,45.33219,44.55781,46.29898,45.33005
36.35502,36.82899,42.11378,41.24689,43.87689,46.34190,43.49685,212.54015
35.84695,35.34102,33.45418,33.28013,44.98386,68.03083,46.19002,46.16094
34.30510,34.78694,99.78604,100.09384,44.68203,44.18921,44.70205,43.51211
34.92999,35.29692,42.22393,42.22894,44.37494,45.46499,44.47389,319.18097
35.13408,36.47804,35.51197,34.21092,46.66591,46.79704,44.65985,47.97220
42.72819,42.50717,34.71208,34.74903,45.46499,122.45798,46.07391,122.41602
35.72798,219.80190,38.15293,37.12988,44.54899,45.25614,112.57410,242.39898
34.71994,35.42089,37.03904,37.03499,45.62306,45.23087,44.87681,45.18509
34.79910,34.29914,36.08394,36.02290,271.81292,44.25883,46.03505,44.64412
38.55014,38.47909,37.79507,37.52398,46.01312,44.60883,45.79115,44.97504
38.71918,38.21802,34.69896,1290.27605,76.36189,76.93100,77.11506,256.98495
77.32296,77.32701,38.96809,38.94091,65.29689,44.82198,65.21606,44.83604
38.42402,50.25887,35.65311,35.74300,52.60706,50.34590,52.80995,49.87907
35.91609,35.31218,70.20092,70.82295,47.22500,191.85615,47.67013,81.67410
145.37191,36.70001,36.54313,36.84115,23.61012,134.07516,50.33898,134.07898
34.48915,33.99301,89.26511,88.56511,113.33299,52.93298,114.03203,53.22599
36.86905,35.88414,87.01897,86.22098,80.76215,44.87300,81.89797,45.80402
35.26688,34.70397,62.55007,61.84411,44.81506,43.66899,45.73202,44.39616
39.79206,39.63614,45.49098,45.33720,45.41898,46.12088,46.20290,46.19789
92.02600,91.76302,43.16592,42.78684,45.40706,45.43900,45.02988,46.06915
113.38496,38.47003,40.08389,40.86185,22.02296,45.68601,68.13693,44.81721
35.95400,1277.91119,58.52818,58.45904,44.55280,66.92386,22.44806,67.16609
43.96987,45.00985,65.49501,65.22989,89.52093,70.75000,88.16290,49.52002
37.53304,37.95600,60.28986,59.63898,45.60494,89.88285,44.87109,89.84900
35.11906,35.21705,44.34013,44.26312,49.05605,44.66796,258.51893,44.80410
39.94989,40.07506,35.21514,34.60407,95.90983,44.16895,95.54601,44.25716
37.28199,37.29105,67.60883,65.40990,44.58284,44.42406,44.67392,206.58898
42.46497,42.47308,42.77420,42.56916,46.74292,43.76101,47.28699,43.77198
131.35099,131.14500,35.78496,36.22794,67.79504,92.05699,67.58404,91.37893
37.17709,37.01019,42.75680,43.85495,165.70401,45.47977,166.14509,44.26384
37.61697,37.53495,97.90921,1548.94900,45.22800,45.68791,44.89493,303.68805
43.95413,44.15822,43.09797,41.99004,45.21418,70.00589,226.30620,46.00191
38.51390,38.57899,36.80086,36.73196,46.35000,49.64709,46.32401,49.68500
35.73918,36.45205,38.00297,175.63295,44.66391,43.50090,44.32201,50.27795
35.00605,35.33006,37.16493,36.87978,45.46213,43.95509,44.64912,43.69402
35.60305,35.43711,59.52811,60.29701,44.59095,46.43393,45.16411,45.27307
36.16118,159.55210,52.37103,51.82099,182.44314,69.56506,45.39609,47.37997
42.06800,42.25898,37.13894,36.46302,44.80886,44.54494,44.91186,46.06414
39.91199,40.54499,42.07993,42.22894,43.81990,45.57681,43.63012,45.31693
66.29395,67.17396,71.54107,71.28620,44.29507,67.81507,43.63108,46.28205
35.26616,36.06915,35.40492,36.78298,46.64183,45.59517,46.11492,44.34395
331.12407,41.59498,34.56306,34.79314,103.62005,44.88897,126.66297,45.20488
363.41882,40.55500,36.05890,35.98690,22.84813,44.49701,194.96822,44.50488
39.26110,41.56017,144.72008,144.14501,44.81483,140.40995,240.09705,45.21704
37.04190,70.50085,128.03793,128.91388,205.55305,46.60702,45.21394,325.07300
44.55614,44.82317,181.66900,180.90892,46.41294,44.15417,46.81611,45.05014
94.78283,93.77384,33.14805,32.97687,43.48993,45.66288,44.47508,45.70293
43.51282,43.84279,41.29815,41.13507,44.41905,67.27815,199.44596,44.17610
174.15905,34.79505,48.53106,48.56610,22.82906,44.76810,47.61505,45.07613
35.40993,35.04896,50.10796,50.14586,376.13392,48.09594,46.70095,48.40803
36.31496,36.97896,64.41498,64.71705,46.01002,45.89295,44.95406,45.17317
50.76909,50.33302,38.69200,291.25094,198.29416,123.69299,96.55499,49.18694
50.90904,49.91412,49.50285,49.40391,44.82794,45.07494,45.32003,44.47007
36.34191,35.32600,38.24711,38.32316,43.48111,46.23699,44.15703,45.90297
34.57785,35.34102,41.62312,41.56208,45.09497,45.90511,43.97106,46.61489
36.11898,36.61513,40.29179,39.97684,46.04888,72.86716,45.69197,73.03190
54.63195,54.74591,34.73496,33.64205,47.30821,68.52913,47.60313,69.89789
35.34484,35.72702,320.06907,35.45713,191.62703,22.95399,43.87093,98.05799
36.09991,36.71789,40.23981,40.97390,44.17992,46.32401,44.16299,317.89279
34.72090,81.58398,41.10718,40.72714,43.76602,43.89596,104.92802,44.62886
36.38601,36.59606,40.35807,40.17711,74.36681,45.13192,73.67206,45.22300
35.72893,35.62403,61.28097,61.27000,103.62387,48.06185,103.44100,47.97792
44.86108,44.75999,42.97709,43.94221,45.40396,44.55304,44.88206,43.80417
239.01200,37.22715,37.58597,38.04994,46.91720,91.57515,71.63620,91.27116
63.51900,67.44599,213.13500,120.60213,58.88700,35.80117,55.69792,115.95893
39.66093,40.26699,47.01495,47.03212,43.75315,159.12890,42.82904,158.63895
49.59297,50.55285,34.73616,34.45911,45.30096,173.21610,46.72718,209.87177
38.40303,38.92803,35.21895,34.28817,44.63196,44.42501,70.83607,45.04204
50.13394,51.06688,34.34706,34.56688,67.70086,136.81507,66.21599,136.08503
43.17808,44.44194,56.50115,281.34108,95.72101,45.80998,299.10398,48.16198
39.80899,39.89100,34.81889,35.48598,46.52095,48.48599,46.44990,47.52302
36.32402,34.98507,36.29208,35.66504,74.87893,44.89088,76.64990,45.19987
34.20496,33.17404,78.02606,101.63498,131.46996,45.76492,131.68383,45.58420
34.99913,34.58595,34.91998,34.64913,71.63906,89.41507,210.99401,88.64403
46.61393,64.06093,35.21299,35.80093,50.33398,187.65712,44.67201,45.40205
40.27796,39.50000,35.24804,35.40397,49.71004,47.13988,50.20308,47.36900
127.34222,36.47208,39.55603,39.52193,22.62688,164.82091,66.69688,164.87503
38.35893,39.11686,77.09908,76.35188,45.04514,47.09792,44.25097,48.08283
36.32998,36.07988,33.96797,960.37602,45.99905,159.88994,46.65208,50.76694
35.07400,34.79600,40.50803,164.76512,73.68803,47.18018,74.14103,229.90394
44.55900,401.24798,56.17404,56.24604,44.71087,46.61608,46.74602,46.53502
36.26394,36.63588,72.74795,72.28303,59.26394,388.43799,58.97307,44.77882
40.64202,40.12704,37.12416,36.02004,50.49896,136.51299,50.94981,137.30907
35.08115,35.92610,1025.09904,44.28792,45.25208,110.39519,44.89112,55.69291
36.19504,35.92610,36.07106,35.16507,45.63594,43.99896,46.52715,45.27283
35.88915,36.54814,38.75184,38.20181,44.82889,46.21291,43.85209,47.15085
33.39815,33.40602,37.98389,38.94401,44.10982,44.91806,44.20090,43.96105
42.41490,42.50503,44.40689,1545.40896,43.72907,45.15791,43.91909,201.93005
51.78809,51.90015,42.11807,42.47308,45.04204,46.40102,44.70181,45.55798
36.60893,36.39293,107.74589,107.65386,46.73004,46.17810,46.91815,46.22984
35.19011,34.41000,34.44481,34.31702,100.22092,51.17106,100.87204,51.17702
194.17405,194.50307,37.66608,37.30512,67.47699,45.77804,67.00897,253.69191
36.14116,35.84719,41.61406,41.52513,44.20710,46.02504,44.61217,46.45300
39.49118,40.29012,82.21793,81.92801,84.86509,77.08406,84.26714,77.53205
148.22102,147.85099,263.10205,262.54392,45.09306,48.37179,45.52913,48.41590
35.48217,34.99413,68.79687,70.13988,44.41786,47.47510,45.10999,46.01312
40.88998,41.54897,94.17009,94.18392,44.38710,44.97099,43.03002,44.88516
36.79109,37.57000,35.67696,36.05008,65.62400,47.28484,65.28497,47.12391
38.28907,37.31513,37.42909,36.56602,43.99586,86.04693,44.92116,281.47984
69.73004,70.30797,70.72806,71.14005,44.91305,144.55700,44.62910,143.52489
32.87983,32.45497,37.22882,37.35185,43.56909,46.02313,44.04807,45.43495
35.38704,36.37791,45.99810,46.10515,181.41103,47.66202,147.47286,47.63293
35.55012,35.06112,194.31996,395.33496,44.79313,69.39697,45.00890,68.24183
36.69286,36.58986,43.86401,43.59412,46.43106,68.91489,46.63992,45.65883
36.90386,37.75501,34.76214,34.68513,45.62783,44.36421,44.50417,44.47007
34.62887,35.46000,35.87914,34.63602,44.78621,43.42008,44.59882,45.06707
127.77686,128.50690,34.80816,34.96718,186.52987,44.62504,44.58809,45.19916
36.54504,49.12496,36.19480,35.81095,46.22412,66.24508,62.84595,66.52403
35.96616,35.94303,33.87403,33.67996,44.74092,43.95318,44.59596,44.58094
61.42306,36.10611,35.63190,35.48098,45.30001,47.37616,70.31417,47.00398
1079.28109,35.15911,35.43282,36.33785,22.20607,68.60590,45.09497,67.96217
33.24604,34.21402,33.95915,33.65111,48.03395,43.57505,47.05405,229.50697
35.64000,35.90894,35.26807,34.38711,113.67989,44.41714,112.23602,44.64602
35.04682,34.79981,33.14900,562.95705,185.71806,46.73481,69.82398,99.03502
37.37307,36.95202,34.48987,33.99086,44.68608,71.43402,45.19391,72.21985
38.58304,402.49300,49.92080,50.45199,141.05487,45.64214,38.44094,45.00484
46.05699,45.26687,36.22484,35.96497,47.18399,44.99888,47.96600,44.74401
61.20515,61.14101,41.14485,41.00990,165.90905,67.91401,192.25001,45.99619
67.44409,67.35492,35.32982,35.32887,51.33510,45.48717,168.17307,45.61114
39.67905,39.92200,39.92701,40.64608,45.51601,46.13900,44.95311,258.58283
135.20002,135.52809,164.76202,165.57908,200.78421,197.04604,64.51511,195.83607
41.32795,41.95404,38.10716,38.06019,45.39800,45.41612,44.29388,45.37201
53.50399,54.14486,1310.02402,1320.71996,44.53802,0.68188,73.08292,47.02401
383.81195,1292.67097,42.50312,658.20003,22.59016,70.68801,37.15396,88.62805
40.74407,41.52107,101.56798,101.37296,49.06201,67.55090,47.75310,67.73305
43.37120,43.60414,41.01300,40.99512,139.04500,47.27316,188.33613,47.43004
37.93216,38.01203,40.44700,40.51995,43.87689,44.99984,44.07692,44.98720
40.22503,41.36801,45.61615,615.21721,43.62202,99.63202,42.38605,87.05688
129.14515,128.74699,38.27405,37.28104,46.68713,51.93710,47.44411,52.72007
37.40716,36.55720,37.34183,37.26196,79.22482,43.89811,80.87802,44.06404
39.73603,39.58607,44.36803,43.71309,46.23389,45.38703,46.35501,46.46397
35.64811,35.51102,33.60605,33.76889,46.95797,44.56711,47.02902,44.75307
35.05802,34.55400,56.43392,55.85504,72.52097,72.31903,72.99185,73.17114
36.00407,35.39109,40.43794,1568.83907,51.81694,50.50611,52.42085,68.90893
35.98094,36.19099,33.96988,33.62894,47.64509,43.12015,47.35589,43.54095
33.33783,35.04801,33.67686,35.27188,47.62101,45.12811,45.97998,55.14789
35.05707,34.70993,40.60006,41.04900,42.88316,94.86794,43.70904,205.42598
36.80897,36.28802,62.41798,62.70409,46.14091,79.04601,46.21100,78.76801
103.67608,104.04611,45.53413,45.36915,47.87993,46.42391,47.69397,46.27514
136.07407,136.15298,47.33491,47.18590,67.23881,46.25201,194.71908,46.59081
42.63306,42.62114,36.24606,37.56595,44.68513,91.69006,44.99102,184.51190
35.79712,35.21609,34.95288,35.63786,189.28099,68.62688,156.66604,45.55392
34.53612,35.18891,40.34805,39.91389,45.48192,45.90201,44.85297,45.66717
64.51106,41.85510,37.30297,38.11312,46.51117,46.57102,69.23008,45.75992
50.62199,50.94600,50.03619,50.19307,108.82807,69.40603,108.72388,47.26005
35.58397,35.35795,85.90198,86.03597,47.92404,187.52217,47.69897,209.67793
41.33296,42.08803,98.16718,1367.01298,99.32804,44.30699,98.50693,68.78400
37.71901,151.92318,35.77995,36.13615,47.12820,51.31388,58.38704,51.01013
67.10505,33.96320,37.14204,37.09197,22.65596,44.75617,44.29507,44.84200
37.10508,35.94112,36.20696,275.66600,44.03090,65.83095,228.68013,90.32989
35.30002,806.11014,87.37206,536.53407,43.84589,58.77090,234.30681,122.52402
35.37297,34.92904,36.12494,451.18690,43.97106,52.17004,44.24214,81.84409
38.38301,38.06019,49.17502,49.80397,66.56694,44.92712,67.32607,44.46983
34.33490,34.23309,101.55106,101.40610,44.40999,44.37089,44.05379,44.75880
39.73007,38.93805,52.55699,363.76715,192.23189,45.96996,44.79885,65.14311
39.87694,182.35183,163.07378,163.05780,45.48812,44.40117,29.19292,44.87991
37.72283,37.14490,55.45616,609.43198,45.22896,45.72201,45.41302,45.33291
35.60495,34.25598,35.82215,36.44514,43.61486,45.71295,45.28308,44.95406
34.15394,34.52897,227.48518,227.71215,59.06606,67.75022,59.14617,45.23301
36.52096,36.49306,55.43900,55.55916,44.63792,44.67797,44.70611,45.10713
40.42506,38.55991,37.69898,38.64598,45.08996,66.47897,46.56601,43.60008
35.92896,35.98309,148.05388,148.13590,45.16220,44.60692,45.63403,44.34681
41.25500,41.79406,48.44999,47.71614,45.59898,45.25518,45.16411,45.14003
62.35909,62.16407,35.03299,34.97005,43.90597,57.39093,267.60292,57.71112
914.45994,39.09898,35.46715,36.16095,25.00010,67.09385,103.75714,66.02907
35.60305,36.21793,35.21705,35.94398,45.55297,44.84892,266.78300,43.84995
33.84709,442.56306,35.48288,35.52580,44.99507,45.24493,49.23415,45.65716
35.91299,36.38387,42.98186,32.97591,45.68219,45.01486,44.82603,44.19518
49.07203,37.42909,36.15499,36.03888,46.18001,48.92707,58.00390,48.57397
36.55195,1101.39704,36.29804,37.59408,43.09011,45.19105,44.37709,44.68799
37.34398,37.35900,35.95710,35.76207,83.48989,156.45194,83.42004,340.50608
67.74402,68.61901,38.35011,38.79118,46.72623,68.66598,45.84789,366.10603
39.27183,38.72800,36.04913,35.78210,44.92402,51.52297,45.30597,52.18101
59.70788,58.97498,45.96210,46.67091,44.38400,83.54807,45.06397,82.65305
40.32087,40.32493,41.83006,41.72707,45.18914,112.82992,45.25399,113.11293
42.69195,42.78898,42.61112,42.60707,46.33904,152.56405,46.27299,152.29106
34.57904,34.29508,42.31095,42.39297,76.17116,44.43884,76.30610,44.79408
36.28993,36.79705,36.15403,35.62903,111.31096,46.04006,110.27479,45.93706
35.67815,35.92300,38.58900,39.27779,45.09401,46.33093,44.93499,44.98005
35.38084,35.41398,35.09593,36.48281,50.40693,69.80300,50.47703,316.44511
38.31911,39.01505,39.17813,38.14006,67.34395,43.89501,66.30707,45.49909
36.26204,35.16889,36.26204,36.38911,50.84896,68.26615,51.38206,45.33291
102.74410,103.10888,41.86606,266.83116,46.59009,45.72082,46.10586,209.91898
39.17503,40.34996,46.08679,46.00382,43.37001,204.64087,43.13612,227.88095
145.09892,32.99999,39.76488,39.92486,22.27306,44.95001,44.88492,44.47198
97.58997,1559.07607,97.79692,97.51201,45.70293,74.08309,22.32289,74.27502
38.36703,39.16788,40.37786,35.33697,45.79997,66.07580,45.18008,44.51799
35.01010,34.42001,33.36501,33.54907,44.00897,52.35195,44.53397,51.44501
40.65204,40.53593,36.43584,215.13677,44.60502,53.08890,313.03716,93.89210
36.35597,36.56411,249.03297,249.29595,45.99190,66.30492,45.37010,66.06317
35.05707,34.66606,35.15816,35.19011,46.47112,69.46397,46.63301,69.43297
40.51900,40.50779,180.03798,179.61693,47.81199,44.06404,47.73498,44.55781
35.09498,35.40492,130.60808,131.72007,44.76905,45.16196,44.52896,43.77699
37.53710,36.51905,42.04702,41.58187,44.37399,43.51187,44.96002,44.10601
38.23090,920.62283,46.67711,45.95613,44.97004,67.83891,45.28093,68.11309
774.02782,35.95686,36.80205,36.94320,24.52993,64.68892,46.25607,206.58898
40.05504,39.39795,158.76102,158.74195,44.60812,46.23103,45.89987,46.19408
36.75413,35.97307,68.15600,439.51297,42.04321,45.21704,47.56498,54.70395
36.96203,1100.94190,34.53612,35.14504,183.66790,133.94904,42.20104,133.00419
38.76781,830.64795,138.54098,138.53908,45.10784,48.37608,50.56000,48.23613
36.82494,36.94797,68.77089,916.44597,47.53494,45.91298,47.59812,98.38700
45.43304,45.04204,36.65996,36.19194,42.78398,45.95494,43.68591,206.41804
37.60290,38.10501,127.32410,127.77400,44.19208,47.35804,43.48803,237.60700
=======
777.58813,805.57513,70.66512,622.55216,42.42206,42.80210,42.40799,42.26422
818.49289,825.87695,68.95590,620.83793,42.96517,63.04288,22.09091,43.77198
34.14679,962.75496,2115.55004,2153.08619,43.03503,42.92917,43.16902,41.98480
75.08898,982.98717,2113.00921,2150.54512,34.54900,42.63520,181.76413,42.19079
894.35601,894.48905,1325.41823,1187.70313,21.74091,64.28504,63.28797,42.55104
935.80604,935.97794,1324.80693,1187.08992,43.48612,43.10894,181.64611,42.18698
76.05791,1230.18193,987.03098,2331.75611,42.57083,42.36102,63.50183,42.97996
75.45018,1229.57921,985.33201,2330.05095,21.96097,0.94414,83.99701,202.37088
562.10303,561.84816,1360.70299,332.51095,22.27497,43.46704,84.26118,43.38384
34.42407,959.04803,1359.01189,330.81293,21.83294,63.62295,62.97112,63.67707
491.67490,798.98500,34.67393,34.32298,21.78192,42.62805,21.70205,42.96303
471.39502,758.06904,1848.07301,1572.69907,63.93790,43.45417,42.88983,42.97400
75.95706,96.19904,1847.40901,1572.03698,21.89612,63.59982,222.93997,63.79914
34.89208,34.41405,1030.39408,259.20391,21.64197,63.69305,22.32218,63.90119
788.26308,95.90006,1028.58591,257.39789,62.81590,43.03098,62.38198,64.01801
767.48896,34.36708,565.11402,1609.24196,42.16003,43.13993,42.29307,64.10694
939.12792,1218.66298,563.77888,1606.57287,21.56401,42.21606,42.71603,63.88617
936.46288,1215.99483,96.48705,115.77606,21.63386,1.12200,42.45496,64.44907
34.33704,34.43003,35.36606,75.89602,43.15710,63.67612,43.12205,63.48300
76.04289,96.13395,1090.85202,865.52596,43.12992,63.71713,42.99808,63.68208
35.15601,35.22396,1089.03313,863.70802,42.50121,84.65910,42.83905,42.17100
97.52893,866.86897,806.62084,34.25288,21.93999,64.76188,62.63399,42.32192
339.22291,828.63402,847.82004,77.97599,22.04800,43.19906,62.74986,43.15305
338.56797,827.98004,34.59501,1270.17593,42.94300,43.26010,43.38002,43.17403
1233.35910,846.83204,98.31810,1268.28003,42.60492,42.89579,42.28497,42.05203
1232.73587,846.20905,77.52800,77.32105,42.83714,43.01500,43.01119,202.18897
34.50608,34.20496,1812.85810,141.65807,26.14093,27.18496,63.79199,42.86909
76.91503,77.08001,1799.97611,1834.15413,42.56487,22.14003,42.78708,42.88507
384.21106,230.33094,96.61698,77.73685,42.11402,0.93198,41.98599,42.60015
384.54103,230.66306,98.37198,98.29617,42.52005,1.04809,42.12308,202.31318
2424.72005,2207.85403,34.87396,34.87110,42.01508,43.22100,21.58403,42.92703
2426.80287,2209.94496,77.73900,77.76690,42.21892,63.60912,42.99593,63.57002
75.51003,820.69492,35.32696,35.19511,21.50416,42.93203,21.22498,43.38503
34.24597,778.49793,77.78001,77.67892,43.24603,42.78898,42.46283,42.86194
1511.89399,505.24998,34.77192,34.56593,42.21392,43.58912,42.34791,42.83500
1512.59303,505.94902,77.92616,77.60501,63.04908,63.55286,182.02806,42.74416
1420.05992,1267.41004,34.84488,34.50584,22.13407,42.90199,62.97994,42.74583
1400.06208,34.59311,77.96216,77.72017,63.07483,43.34998,62.93106,42.85979
76.21694,76.28989,34.74212,34.62601,42.31215,63.91907,42.32192,64.07499
34.16705,34.27315,34.60312,34.40309,22.49098,181.82588,341.82191,43.02001
34.51204,34.34801,77.27790,77.14295,42.87195,41.90397,42.97280,41.85915
96.13204,96.17305,1930.96209,1031.57806,22.28308,42.86408,62.97708,42.74201
